gen,100#178,99#62,100#118,100#119,100#107,100#2,100#44,99#167,100#59,100#73,100#122,98#139,100#25,99#6,100#90,100#66,100#29,98#102,99#7,100#17,100#6,100#12,100#180,100#30,100#51,99#96,100#171,100#47,100#103,100#39,100#76,100#109,100#148,100#11,100#147,100#165,100#42,100#63,100#5,100#105,100#15,100#78,100#117,100#58,100#67,100#16,100#77,100#121,100#126,100#32,100#114,100#9,99#174,100#127,100#102,100#136,100#164,100#3,100#125,100#69,100#146,100#166,100#35,100#140,100#70,100#163,100#31,100#111,100#93,100#56,100#84,100#96,100#152,100#142,99#82,100#177,98#66,100#43,100#116,100#169,100#159,100#85,99#144,100#46,100#101,100#97,100#100,100#18,100#112,100#144,100#162,100#88,100#89,100#28,100#91,100#92,100#98,100#108,100#110,100#129,100#155,100#158,99#146,99#147,100#22,100#24,100#64,100#131,100#132,100#153,100#157,100#170,99#76,100#49,100#54,100#134,100#150,99#25,100#1,100#13,100#72,100#141,100#154,100#7,100#130,98#89,100#36,100#41,100#60,100#79,100#120,100#145,100#149,100#176,99#139,100#4,100#8,100#10,100#33,100#52,100#53,100#75,100#83,100#135,100#139,100#48,100#50,100#14,100#23,100#62,100#71,100#87,100#106,100#128,99#51,100#26,100#34,100#40,100#61,100#82,100#151,100#172,100#27,100#38,100#55,100#57,100#81,100#173,100#21,100#37,100#86,100#95,100#174,100#20,100#45,100#74,100#80,100#94,100#99,99#108,100#113,100#124,100#160,100#179,100#123,100#133,100#138,100#156,100#161,100#168,100#104,99#37,100#68,100#167,100#115,100#143,100#175,100#137,100#19,100#65
100,0.19383827,0.19383827,0.7166004,-0.62951547,-0.06270436,0.7166004,0.7166004,-0.5758486,-0.06270436,-0.06270436,-0.06270436,-0.5758486,-0.5758486,-0.25274616,0.7166004,-0.06270436,-0.5758486,-0.5758486,-0.48839998,-0.06270436,0.7166004,-0.06270436,-0.62951547,-0.06270436,-0.06270436,0.7166004,0.45087466,0.19383827,0.7166004,0.7166004,-0.5758486,-0.48839998,-0.06270436,-0.5758486,0.7166004,-1.063695,0.7166004,-0.6244543,0.19383827,0.7166004,0.45087466,0.7166004,-0.06270436,-0.5758486,0.7166004,-0.06270436,0.37781084,0.45087466,0.7166004,-0.06270436,-0.5758486,0.7166004,-0.06270436,-0.25274616,-0.06270436,-0.5758486,0.19383827,0.45087466,0.45087466,0.19383827,0.45087466,-0.5758486,0.45087466,-0.25274616,-0.62951547,-0.5758486,-0.5758486,0.19383827,0.37781084,-0.6244543,-0.5758486,0.7166004,0.37781084,0.19383827,-0.25274616,-0.6244543,-0.5758486,-0.5758486,-0.7025893,0.19383827,-0.25274616,-0.2545429,-0.06270436,0.45087466,-0.6244543,0.19383827,-0.06270436,0.45087466,0.45087466,-0.06270436,0.19383827,-0.25274616,0.7166004,-0.5758486,-0.5758486,0.45087466,0.45087466,-0.5758486,-0.6244543,0.19383827,0.37781084,0.7166004,-0.6244543,0.45087466,-0.5758486,-0.06270436,-0.25274616,-0.25274616,-0.48839998,-0.06477857,0.45087466,-0.48839998,0.7166004,0.7166004,-0.5758486,0.45087466,-0.5758486,1.406219,-0.06270436,-0.5758486,-0.6244543,-0.9243529,-0.62951547,0.7166004,0.19383827,-1.063695,0.19383827,0.37781084,0.19383827,0.7166004,-0.06270436,-0.5758486,0.7166004,0.19383827,-0.5758486,0.7166004,-0.6244543,-0.62951547,0.19383827,-0.94268787,-0.48839998,-0.5758486,0.19383827,-0.06270436,-0.5758486,-0.06270436,-0.06270436,0.37781084,-0.5758486,-0.5758486,0.7166004,0.45087466,-0.06477857,0.7166004,0.19383827,-0.06270436,0.37781084,0.19383827,-0.62951547,-0.5758486,-0.6244543,-0.5758486,0.37781084,-1.033581,0.37781084,-0.5758486,-0.5758486,0.45087466,-0.06270436,-0.62951547,-0.48839998,0.7166004,-0.06270436,0.45087466,-0.9243529,0.45087466,-0.48839998,-0.48839998,0.7166004,-0.5758486,-1.033581,-0.06270436,-0.06270436,-0.7025893,-0.5758486,-0.5758486,-0.25274616,0.7166004,-0.06270436,0.7166004,-0.06270436,-0.06270436,-0.06270436,-0.5758486,-0.62951547,-0.48839998,0.45087466,-0.25274616,0.7166004,0.37781084
,0.24554786,0.24554786,0.5998761,1.2141516,-0.29875115,0.5998761,1.2141516,0.24554786,-0.29875115,-0.29875115,-0.29875115,0.24554786,0.24554786,-0.29875115,0.5998761,-0.29875115,0.24554786,0.24554786,0.050088868,-0.29875115,1.2141516,-0.29875115,0.5304479,-0.29875115,-0.29875115,0.5998761,0.102157526,0.24554786,0.5998761,0.5998761,0.24554786,0.050088868,-0.29875115,0.24554786,0.5998761,-0.29875115,0.5998761,-0.29875115,0.24554786,0.5998761,0.15762529,0.5998761,-0.29875115,0.24554786,1.2141516,-0.29875115,0.15762529,0.24554786,0.3695201,-0.29875115,0.24554786,0.5998761,-0.29875115,-0.29875115,-0.29875115,0.24554786,0.24554786,0.15762529,0.15762529,0.24554786,0.15762529,0.24554786,0.102157526,-0.29875115,1.2141516,0.24554786,0.24554786,0.24554786,0.15762529,-0.29875115,-0.13050371,0.58866715,0.15762529,0.24554786,-0.29875115,-0.29875115,-0.13050371,0.24554786,0.24554786,0.24554786,-0.29875115,-0.29875115,-0.29875115,0.102157526,-0.29875115,0.24554786,-0.29875115,0.15762529,0.15762529,-0.29875115,0.24554786,-0.29875115,1.2141516,0.24554786,-0.13050371,0.15762529,0.15762529,0.24554786,-0.29875115,0.24554786,-0.34279132,0.5998761,-0.29875115,0.102157526,0.24554786,-0.29875115,-0.29875115,-0.29875115,0.050088868,0.24554786,0.102157526,-0.29875115,0.58866715,0.5998761,0.24554786,0.15762529,0.24554786,0.5998761,-0.29875115,0.24554786,-0.29875115,0.24554786,1.2141516,0.5998761,0.24554786,-0.29875115,0.24554786,-0.34279132,0.24554786,0.5998761,-0.29875115,0.24554786,0.5998761,0.24554786,0.15762529,0.5998761,-0.29875115,1.2141516,0.24554786,0.15762529,0.050088868,0.24554786,0.24554786,-0.29875115,0.24554786,-0.29875115,-0.29875115,-0.99557287,0.24554786,0.24554786,0.5998761,0.24554786,0.24554786,0.5998761,0.24554786,-0.29875115,0.15762529,0.24554786,1.2141516,0.24554786,-0.29875115,-0.13050371,-0.34279132,-0.29875115,-0.34279132,0.24554786,-0.13050371,0.15762529,-0.29875115,1.2141516,0.050088868,0.5998761,-0.4324086,0.15762529,0.24554786,0.15762529,0.050088868,0.050088868,1.5826422,0.24554786,-0.29875115,-0.29875115,-0.29875115,0.24554786,0.24554786,0.24554786,-0.29875115,0.5998761,-0.29875115,0.5998761,-0.29875115,-0.4324086,-0.29875115,0.24554786,1.2141516,0.050088868,0.15762529,-0.29875115,0.5998761,-0.34279132
,-0.47845897,-0.07671912,-0.07671912,0.0065236203,-0.49934196,-0.07671912,0.0065236203,0.0065236203,-0.6545955,-0.6545955,-0.6545955,0.0065236203,0.0065236203,0.0065236203,-0.07671912,-0.6545955,0.0065236203,0.0065236203,0.0065236203,-0.6545955,0.0065236203,-0.49934196,0.0065236203,-0.49934196,-0.49934196,-0.07671912,-0.07671912,-0.47845897,-0.07671912,0.13488442,0.0065236203,0.0065236203,-0.6545955,0.0065236203,-0.07671912,-0.26430878,-0.07671912,0.0065236203,-0.07671912,-0.07671912,-0.07671912,-0.07671912,-0.6545955,0.0065236203,0.0065236203,-0.49934196,-0.07671912,0.0065236203,-0.07671912,-0.49934196,0.0065236203,-0.07671912,-0.6545955,0.0065236203,-0.6545955,0.0065236203,-0.07671912,-0.07671912,-0.07671912,-0.07671912,-0.07671912,0.0065236203,-0.07671912,0.13338833,0.0065236203,0.0065236203,0.0065236203,-0.47845897,-0.07671912,0.0065236203,-0.07671912,-0.07671912,-0.07671912,-0.47845897,0.13338833,0.0065236203,-0.07671912,0.0065236203,0.0065236203,-0.47845897,0.0065236203,-0.6545955,-0.49934196,-0.07671912,0.0065236203,-0.07671912,-0.6545955,-0.07671912,-0.07671912,-0.6545955,-0.47845897,0.0065236203,0.0065236203,0.0065236203,-0.07671912,-0.07671912,-0.07671912,0.0065236203,0.0065236203,-0.07671912,-0.61192614,-0.07671912,0.0065236203,-0.07671912,0.0065236203,-0.49934196,0.0065236203,0.0065236203,0.0065236203,0.0065236203,-0.07671912,0.0065236203,-0.07671912,-0.07671912,0.0065236203,-0.07671912,0.0065236203,-0.07671912,-0.6545955,0.0065236203,0.0065236203,0.0065236203,0.0065236203,-0.07671912,-0.07671912,-0.26430878,-0.47845897,-0.61192614,-0.07671912,0.13488442,-0.49934196,0.0065236203,-0.07671912,-0.07671912,-0.07671912,-0.07671912,0.0065236203,0.0065236203,-0.47845897,-0.07671912,0.0065236203,0.0065236203,-0.07671912,-0.6545955,0.0065236203,-0.49934196,-0.6545955,-0.61192614,0.0065236203,0.0065236203,-0.07671912,0.0065236203,0.0065236203,-0.07671912,-0.47845897,-0.6545955,-0.07671912,-0.07671912,0.0065236203,0.0065236203,0.0065236203,-0.07671912,-0.61192614,0.0065236203,-0.61192614,0.0065236203,-0.07671912,-0.07671912,-0.6545955,0.0065236203,0.0065236203,-0.07671912,-0.49934196,-0.07671912,0.0065236203,-0.07671912,0.5353337,0.0065236203,0.0065236203,0.0065236203,0.0065236203,-0.49934196,-0.6545955,0.0065236203,-0.8408361,0.0065236203,0.0065236203,-0.07671912,-0.49934196,-0.07671912,-0.49934196,-0.49934196,-0.49934196,0.0065236203,0.0065236203,0.72585475,-0.07671912,0.0065236203,-0.07671912,-0.61192614
,-0.09918058,0.29672554,-0.051890016,0.29672554,-0.2827613,-0.051890016,-0.051890016,0.29672554,-1.1183932,-0.2827613,-1.1183932,0.4072364,0.29672554,0.82833385,-0.051890016,-1.1183932,0.29672554,0.29672554,0.283671,-0.2827613,-0.051890016,-0.2827613,0.29672554,-0.2827613,-0.2827613,-0.051890016,0.29672554,-0.2827613,-0.051890016,-0.051890016,0.29672554,0.29672554,-0.2827613,0.29672554,-0.051890016,0.4072364,-0.051890016,-0.051890016,0.29672554,-0.051890016,0.29672554,-0.051890016,-0.2827613,0.4072364,-0.051890016,-0.2827613,0.29672554,0.29672554,-0.7344549,-0.2827613,0.29672554,-0.051890016,0.4272156,0.82833385,-0.2827613,0.29672554,0.29672554,0.29672554,0.29672554,0.29672554,0.29672554,0.24640407,0.29672554,0.4072364,0.29672554,0.29672554,0.24640407,-0.09918058,0.29672554,-0.051890016,0.29672554,-0.051890016,0.29672554,-0.09918058,0.4072364,0.29672554,0.29672554,0.29672554,-0.051890016,-0.09918058,0.4072364,-0.2827613,-0.2827613,0.29672554,-0.051890016,0.29672554,-0.2827613,0.29672554,0.29672554,-1.1183932,-0.09918058,0.82833385,-0.051890016,0.29672554,0.29672554,0.29672554,0.29672554,0.29672554,-0.051890016,0.29672554,0.4272156,-0.051890016,0.29672554,0.29672554,0.4072364,-0.2827613,0.82833385,0.4072364,0.29672554,0.29672554,0.29672554,0.4072364,-0.051890016,-0.051890016,0.29672554,0.29672554,0.29672554,-0.051890016,-1.1183932,0.29672554,-0.051890016,0.29672554,-0.051890016,-0.051890016,0.29672554,0.4072364,-0.09918058,0.4272156,0.29672554,-0.051890016,-0.2827613,0.24640407,-0.051890016,0.29672554,0.29672554,-0.051890016,-0.051890016,0.29672554,-0.09918058,0.29672554,0.29672554,0.4072364,0.29672554,0.68789256,0.30457303,-0.09918058,-0.2827613,0.4272156,0.29672554,0.29672554,-0.051890016,0.29672554,0.29672554,-0.051890016,-0.09918058,0.4272156,0.29672554,0.29672554,0.29672554,0.4072364,0.29672554,0.29672554,0.8423152,0.4072364,0.4272156,0.29672554,0.29672554,0.29672554,0.4272156,-0.051890016,0.29672554,-0.051890016,-0.2827613,0.29672554,0.29672554,0.29672554,0.299725,0.299725,-0.051890016,0.29672554,0.4072364,-0.2827613,-0.2827613,0.29672554,0.29672554,0.29672554,0.4072364,-0.051890016,-0.2827613,-0.051890016,-0.2827613,-0.2827613,-0.2827613,0.29672554,0.29672554,0.29672554,0.29672554,0.82833385,-0.051890016,0.4272156
,1.1083837,2.0296116,0.9171507,1.1083837,1.1083837,0.9171507,0.9171507,1.1083837,1.6544228,1.1083837,1.6544228,-0.37233043,1.1083837,1.1083837,0.9171507,1.1083837,1.1083837,1.1083837,2.0296116,1.1083837,0.9171507,1.1083837,1.1083837,1.1083837,1.1083837,0.9171507,1.1083837,1.1083837,0.9171507,0.9171507,1.1083837,2.0296116,1.1083837,1.1083837,0.9171507,1.1083837,0.9171507,0.9171507,1.1083837,0.9171507,1.4652951,0.9171507,1.1083837,-0.37233043,0.9171507,1.1083837,0.76921326,1.1083837,0.9171507,1.1083837,1.1083837,0.9171507,-0.38901585,1.1083837,1.1083837,0.5846873,2.0296116,1.4652951,1.4652951,1.1083837,1.1083837,1.1083837,1.1083837,-0.37233043,1.1083837,1.1083837,1.1083837,1.1083837,1.1083837,0.9171507,1.1083837,1.1083837,1.1083837,1.1083837,-0.37233043,-0.37233043,1.1083837,1.1083837,0.9171507,1.1083837,-0.37233043,1.1083837,1.1083837,1.1083837,0.9171507,1.1083837,1.1083837,1.4652951,1.4652951,1.1083837,1.1083837,1.1083837,0.9171507,1.1083837,1.4652951,1.4652951,1.4652951,1.1083837,0.9171507,1.1083837,-0.38901585,0.9171507,-0.37233043,1.1083837,-0.37233043,1.1083837,1.1083837,-0.37233043,2.0296116,1.1083837,1.1083837,-0.37233043,1.1083837,0.9171507,1.1083837,1.4652951,0.51701486,0.9171507,1.1083837,1.1083837,0.9171507,1.1083837,0.9171507,0.9171507,2.0296116,1.1083837,1.1083837,-0.38901585,2.0296116,0.9171507,1.1083837,1.1083837,0.9171507,1.1083837,1.4652951,0.9171507,0.9171507,1.1083837,1.1083837,1.4652951,2.0296116,-0.37233043,2.0296116,-0.38901585,1.1083837,1.1083837,1.1083837,-0.38901585,1.1083837,1.1083837,0.9171507,0.7939548,1.1083837,0.9171507,1.1083837,-0.38901585,1.1083837,0.750474,1.1083837,-0.37233043,-0.37233043,1.1083837,-0.38901585,0.9171507,-0.38901585,1.1083837,1.1083837,1.4652951,-0.38901585,0.9171507,2.0296116,0.9171507,1.1083837,1.4652951,1.1083837,1.4652951,2.0296116,2.0296116,0.9171507,1.1083837,0.9171507,1.1083837,1.1083837,1.1083837,1.1083837,1.1083837,-0.37233043,0.9171507,1.1083837,0.9171507,1.1083837,1.1083837,1.1083837,1.1083837,1.1083837,2.0296116,1.1083837,1.1083837,0.9171507,-0.38901585
,-0.9696395,0.20442903,-0.9696395,0.30306745,-0.9696395,-0.9696395,-0.9696395,0.20442903,-0.9696395,-0.9696395,-0.9696395,0.20442903,0.20442903,0.30306745,-0.9696395,-0.9696395,0.20442903,0.20442903,0.15944834,-0.9696395,-0.9696395,-0.9696395,0.30306745,-0.9696395,-0.9696395,-0.9696395,0.30306745,-0.9696395,-0.9696395,-0.9696395,0.20442903,0.46701422,-0.9696395,0.20442903,-0.9696395,0.30306745,-0.9696395,-0.9696395,-0.9696395,-0.9696395,-1.147719,-0.9696395,-0.9696395,-0.6820233,-0.9696395,-0.9696395,-0.9696395,0.20442903,-0.9696395,-0.9696395,0.20442903,-0.9696395,0.20442903,0.30306745,-0.9696395,0.20442903,0.20442903,-1.7824068,-1.147719,-0.9696395,0.30306745,0.20442903,0.30306745,0.20442903,0.30306745,0.20442903,0.20442903,-0.9696395,-0.9696395,-0.9696395,0.21664044,-0.19679227,-0.9696395,-0.9696395,0.20442903,0.20442903,0.30306745,0.20442903,-0.9696395,-0.9696395,0.20442903,0.20442903,-0.9696395,0.30306745,-0.9696395,-0.9696395,-0.9696395,-1.7824068,-1.147719,-0.9696395,-0.9696395,0.30306745,-0.9696395,0.20442903,-1.147719,-1.147719,-1.147719,0.20442903,-0.9696395,-0.9696395,0.20442903,-0.9696395,0.20442903,0.30306745,0.20442903,-0.9696395,0.30306745,0.20442903,0.20442903,0.20442903,0.30306745,0.20442903,-0.19679227,-0.9696395,0.20442903,-1.7824068,0.20442903,-0.9696395,-0.9696395,0.20442903,-0.9696395,0.20442903,-0.9696395,-0.9696395,0.20442903,0.30306745,-0.9696395,0.20442903,0.20442903,-0.9696395,-0.9696395,0.20442903,-0.9696395,-0.9696395,-1.147719,-0.9696395,-0.9696395,0.30306745,-0.9696395,-1.147719,0.20442903,0.20442903,0.20442903,0.20442903,0.20442903,-0.9696395,-0.9696395,0.20442903,0.20442903,0.20442903,-1.1017767,0.20442903,0.20442903,-0.9696395,-0.9696395,0.20442903,-0.9696395,-0.9696395,0.30306745,-0.6820233,0.20442903,0.30306745,0.20442903,-0.9696395,0.20442903,0.20442903,0.30306745,-1.147719,0.20442903,-0.9696395,-0.9696395,-0.9696395,-0.9696395,-1.147719,0.20442903,-1.147719,0.15944834,0.15944834,-0.9696395,0.20442903,-0.9696395,-0.9696395,-0.9696395,0.20442903,0.20442903,0.20442903,0.20442903,-0.9696395,-0.9696395,-0.9696395,-0.9696395,-0.9696395,-0.9696395,0.20442903,-0.11302221,0.20442903,0.30306745,0.30306745,-0.9696395,0.20442903
,0.72703713,-0.56479204,-0.13269472,-0.9423025,-1.0507212,-0.13269472,-0.13269472,-0.9423025,-1.0507212,-1.0507212,-1.0507212,-2.0726705,-0.9423025,-0.9423025,-0.13269472,-1.0507212,-0.9423025,-0.9423025,-0.56479204,-1.0507212,-0.13269472,-1.0507212,-0.9423025,-1.0507212,-1.0507212,-0.13269472,-0.9423025,-1.0507212,-0.13269472,-0.13269472,-0.9423025,-0.56479204,-1.0507212,-0.9423025,-0.13269472,-0.9423025,-0.13269472,-0.13269472,0.46255505,-0.13269472,-0.24381833,-0.64049584,-1.0507212,-2.0726705,-0.13269472,-1.0507212,-0.24381833,0.37433404,-0.13269472,-1.0507212,-0.9423025,-0.13269472,-0.9423025,-0.9423025,-1.0507212,-0.9423025,-0.56479204,-0.24381833,-0.24381833,0.46255505,-0.9423025,-0.9423025,-0.9423025,-2.2668123,-0.9423025,-0.9423025,-0.9423025,0.72703713,-0.24381833,-0.13269472,-0.9423025,-0.9423025,-0.24381833,0.72703713,-2.2668123,-2.0726705,-0.9423025,-0.9423025,-0.13269472,0.72703713,-2.0726705,-0.56479204,-1.0507212,-0.9423025,-0.13269472,0.46255505,-1.0507212,-0.24381833,-0.24381833,-1.0507212,0.72703713,-0.9423025,-0.13269472,0.37433404,-0.24381833,-0.24381833,-0.24381833,-0.9423025,-0.13269472,0.46255505,-0.9423025,-0.13269472,-2.0726705,-0.9423025,-2.0726705,-1.0507212,-0.9423025,-2.0726705,-0.56479204,-0.9423025,-0.9423025,-2.0726705,-0.9423025,-0.13269472,-0.9423025,-0.24381833,-0.9423025,-0.13269472,-1.0507212,-0.9423025,-0.13269472,-0.9423025,-0.13269472,-0.13269472,-0.56479204,-0.9423025,0.72703713,-0.9423025,-0.56479204,-0.13269472,-1.0507212,-0.9423025,-0.13269472,0.46255505,-0.24381833,-0.13269472,-0.13269472,-0.9423025,-0.13269472,-0.24381833,-0.56479204,-2.0726705,-0.56479204,-0.9423025,-0.9423025,0.72703713,-1.0507212,-0.9423025,0.37433404,-0.9423025,-0.13269472,0.37433404,-0.9423025,-0.13269472,-0.13269472,-0.9423025,-0.24381833,0.46255505,-0.9423025,-2.0726705,-2.0726705,-0.9423025,-0.9423025,-0.13269472,-0.9423025,-0.9423025,-0.9423025,-0.24381833,-0.9423025,-0.13269472,-1.0507212,-0.13269472,-1.0507212,-0.24381833,-0.9423025,-0.24381833,-0.56479204,-0.56479204,-0.13269472,-0.9423025,-0.13269472,-1.0507212,-1.0507212,-0.9423025,-0.9423025,-0.9423025,-2.0726705,-0.13269472,-1.0507212,-0.13269472,-1.0507212,-1.0507212,-1.0507212,-0.9423025,-0.9423025,-0.56479204,-0.9423025,-0.9423025,-0.13269472,-0.9423025
,-0.6703043,0.887069,-2.100246,0.887069,-0.66916615,-0.6703043,-0.6703043,1.0535424,-0.66916615,-1.0883726,-0.66916615,0.887069,0.887069,0.887069,-2.100246,-0.66916615,0.887069,0.887069,0.887069,-0.66916615,-0.6703043,-0.66916615,0.887069,-0.66916615,-0.66916615,-2.100246,0.887069,-0.66916615,-2.100246,-0.6703043,0.887069,0.887069,-0.66916615,0.887069,-2.100246,0.887069,-2.100246,-0.6703043,-0.6703043,-2.100246,-0.6703043,-2.100246,-0.66916615,0.887069,-0.6703043,-0.66916615,-0.6703043,0.887069,-2.100246,-0.66916615,0.887069,-2.100246,0.52832144,0.887069,-0.66916615,0.887069,0.887069,-0.6703043,-0.6703043,-0.6703043,0.887069,0.887069,0.887069,0.887069,0.887069,0.887069,0.887069,-0.6703043,-0.6703043,-0.6703043,0.887069,1.240375,-0.6703043,-0.6703043,0.887069,0.887069,0.887069,0.887069,-0.6703043,-0.6703043,0.887069,0.887069,-0.66916615,0.887069,-0.6703043,-0.6703043,-1.0883726,-0.6703043,-0.6703043,-0.66916615,-0.6703043,0.887069,-0.6703043,0.887069,0.32464665,-0.6703043,-0.6703043,0.887069,-1.0790801,-0.6703043,0.887069,-0.6703043,0.887069,0.887069,0.887069,-0.66916615,0.887069,0.887069,0.887069,0.887069,0.887069,0.887069,1.240375,-2.100246,0.887069,-0.6703043,0.887069,-2.100246,-0.66916615,0.887069,-0.6703043,0.887069,-0.6703043,-2.100246,0.887069,0.887069,-0.6703043,0.52832144,0.887069,-0.6703043,-0.66916615,0.887069,-2.100246,-0.6703043,-0.6703043,-0.6703043,-0.6703043,0.887069,-0.6703043,-0.6703043,0.887069,0.887069,0.887069,0.52832144,0.887069,-0.6703043,-0.66916615,0.52832144,0.887069,0.887069,-0.6703043,0.887069,0.887069,-2.100246,-0.6703043,0.52832144,-0.6703043,-0.6703043,0.887069,0.887069,0.887069,0.887069,0.52832144,-0.6703043,0.52832144,0.887069,0.887069,-0.6703043,0.52832144,-0.6703043,-0.66916615,-0.6703043,-0.66916615,-0.6703043,0.887069,-0.6703043,0.887069,0.887069,-0.6703043,0.887069,-0.6703043,-0.66916615,-0.66916615,0.887069,0.887069,0.887069,0.887069,-2.100246,-0.40871343,-2.100246,-0.66916615,-0.66916615,-0.66916615,0.887069,0.887069,0.887069,0.887069,0.887069,-2.100246,0.52832144
,0.12495875,0.8326223,0.663028,0.4004681,-0.22322816,0.8773611,0.663028,0.8326223,-0.22322816,-0.22322816,-0.22322816,-0.0017455518,0.5892992,0.4004681,0.663028,-0.22322816,0.8326223,0.8326223,0.4004681,-0.22322816,0.663028,-0.22322816,0.4004681,-0.22322816,-0.22322816,0.663028,0.4004681,-0.22322816,0.663028,0.663028,0.8326223,0.4004681,-0.22322816,0.8326223,0.663028,0.4004681,0.663028,0.663028,1.1638252,0.663028,1.1638252,0.663028,-0.22322816,-0.0017455518,0.663028,-0.22322816,1.1638252,0.8326223,0.663028,-0.22322816,0.8326223,0.663028,0.3080561,0.4004681,-0.22322816,0.8326223,0.4004681,1.1638252,1.1638252,1.1638252,0.4004681,0.8326223,0.4004681,-0.0017455518,0.4004681,0.8326223,0.8326223,0.12495875,1.1638252,0.663028,0.4004681,0.4004681,1.1638252,0.12495875,-0.0017455518,-0.0017455518,0.4004681,0.8326223,0.663028,0.12495875,-0.0017455518,0.4004681,-0.22322816,0.4004681,0.663028,1.1638252,-0.22322816,1.706772,0.8503691,-0.22322816,0.12495875,0.4004681,0.663028,0.8326223,0.8503691,1.1638252,0.8503691,0.8326223,0.663028,1.1638252,-0.0017455518,0.663028,-0.0017455518,0.4004681,-0.0017455518,-0.22322816,0.4004681,-0.47494116,0.4004681,0.4004681,0.4004681,-0.0017455518,0.4004681,0.663028,0.8326223,1.1638252,0.8326223,1.1367781,-0.22322816,0.8326223,0.663028,0.4004681,0.663028,0.663028,0.4004681,0.4004681,0.12495875,0.3080561,0.4004681,0.663028,-0.22322816,0.8326223,0.20012382,1.1638252,1.1638252,0.663028,0.663028,0.4004681,0.4004681,1.1638252,0.4004681,-0.0017455518,0.4004681,0.3080561,0.8326223,0.12495875,-0.22322816,0.3080561,0.8326223,0.8326223,0.663028,0.8326223,0.4004681,0.663028,0.4004681,0.3080561,1.1638252,1.1638252,0.4004681,-0.0017455518,-0.0017455518,0.4004681,1.1638252,0.4004681,0.3080561,0.8326223,0.4004681,0.8503691,0.3080561,0.663028,-0.22322816,0.663028,-0.22322816,1.1638252,0.4004681,1.1638252,0.4004681,0.4004681,0.663028,0.8326223,0.4004681,-0.22322816,-0.22322816,0.8326223,0.8326223,0.8326223,-0.47494116,0.663028,-0.22322816,0.663028,-0.22322816,-0.22322816,-0.22322816,0.8326223,0.8326223,0.4004681,0.4004681,0.4004681,0.663028,0.3080561
,-0.2784839,-0.2784839,0.784505,-0.2784839,0.4843062,0.784505,0.784505,-0.2784839,0.124851406,0.4843062,0.124851406,-0.72070694,-0.2784839,-0.2784839,0.784505,0.4843062,-0.2784839,-0.2784839,0.02851367,-0.74233675,0.784505,0.4843062,-0.2784839,0.4843062,0.4843062,0.784505,-0.2784839,0.4843062,0.784505,0.784505,-0.2784839,-0.2844163,0.4843062,-0.2784839,0.784505,-0.2784839,0.784505,0.784505,0.784505,0.784505,-0.74233675,0.784505,0.4843062,-0.72070694,0.26315707,0.4843062,-0.2784839,-0.2784839,0.784505,0.4843062,-0.2784839,0.784505,0.784505,-0.2784839,0.4843062,-0.2784839,0.02851367,-0.74233675,-0.74233675,-0.2784839,-0.2784839,-0.2784839,-0.2784839,-0.72070694,-0.2784839,-0.2784839,-0.2784839,-0.2784839,-0.2784839,0.784505,-0.2784839,-0.2784839,-0.2784839,-0.2784839,-0.72070694,-0.72070694,-0.2784839,-0.2784839,0.784505,-0.2784839,-0.72070694,-0.2844163,0.4843062,-0.2784839,0.784505,0.784505,0.4843062,0.4843062,-0.74233675,0.4843062,-0.2784839,-0.2784839,0.784505,-0.2784839,-0.74233675,-0.74233675,-0.74233675,-0.2784839,0.784505,0.784505,-0.72070694,0.784505,-0.72070694,-0.2784839,-0.72070694,0.4843062,-0.2784839,-0.14636004,0.02851367,0.43618736,-0.2784839,-0.72070694,-0.2784839,0.784505,-0.2784839,-0.74233675,-0.2784839,0.784505,0.4843062,-0.2784839,0.784505,0.02851367,0.784505,0.784505,0.02851367,-0.2784839,-0.2784839,0.784505,0.02851367,0.784505,0.4843062,-0.2784839,0.784505,0.784505,-0.74233675,0.784505,0.784505,-0.2784839,0.43280166,-0.74233675,0.02851367,-0.72070694,0.02851367,0.784505,-0.2784839,-0.2784839,0.4843062,0.784505,-0.2784839,-0.2784839,0.784505,-0.2784839,0.43618736,0.784505,0.43280166,0.3019314,-0.2784839,-0.2784839,-0.2784839,-0.72070694,-0.72070694,-0.2784839,-0.2784839,0.43280166,0.784505,-0.2784839,-0.2784839,-0.74233675,0.784505,0.784505,0.4843062,0.784505,0.4843062,-0.74233675,0.02851367,-0.74233675,0.02851367,0.02851367,0.784505,-0.2784839,0.43280166,0.4843062,0.4843062,-0.2784839,-0.2784839,-0.2784839,-0.14636004,0.784505,0.4843062,0.784505,0.4843062,0.4843062,0.4843062,-0.2784839,-0.2784839,0.02851367,-0.2784839,-0.2784839,0.784505,0.784505
